trial_id,label,similarity
T0159,0,0.10548783838748932
T0160,0,0.15440522134304047
T0161,0,0.06644919514656067
T0162,1,0.7825303077697754
T0163,0,0.10686397552490234
T0164,0,0.18413619697093964
T0165,0,0.2209661304950714
T0166,0,0.2228432148694992
T0167,0,0.24147158861160278
T0168,0,0.226469486951828
T0169,0,-0.03859482333064079
T0170,0,0.2283892184495926
T0171,0,-0.07730723172426224
T0172,0,0.20779329538345337
T0173,0,0.1672022044658661
T0174,0,0.18873275816440582
T0175,0,0.17219477891921997
T0176,0,0.13105913996696472
T0177,0,0.32847994565963745
T0178,0,0.2825082540512085
T0179,0,0.4153754711151123
T0180,0,0.49923941493034363
T0181,0,0.1692279875278473
T0182,0,0.22774624824523926
T0183,0,0.21652978658676147
T0184,0,0.12401943653821945
T0185,0,0.15584926307201385
T0186,0,0.17221660912036896
T0187,0,-0.03564063832163811
T0188,0,0.1260453164577484
T0189,0,-0.09430375695228577
T0190,0,0.2582974135875702
T0191,0,0.15091662108898163
T0192,0,0.16504932940006256
T0193,0,0.1885327398777008
T0194,0,0.22676311433315277
T0195,0,0.36804890632629395
T0196,0,0.25907009840011597
T0197,0,0.35327091813087463
T0198,0,0.4272550344467163
T0199,1,0.2994292080402374
T0200,1,0.3607909083366394
T0201,0,-0.07437431812286377
T0202,0,-0.03361663967370987
T0203,0,-0.09515286982059479
T0204,0,-0.09970897436141968
T0205,0,-0.012792653404176235
T0206,0,-0.09266111999750137
T0207,0,-0.03035673126578331
T0208,0,-0.04415961354970932
T0209,0,0.04969528317451477
T0210,0,0.058802030980587006
T0211,0,0.13415232300758362
T0212,0,0.028046611696481705
T0213,0,-0.23720519244670868
T0214,0,-0.16916130483150482
T0215,0,-0.2223016321659088
T0216,1,0.5492636561393738
T0217,0,0.10214497894048691
T0218,0,0.10444442182779312
T0219,0,0.0719991996884346
T0220,0,0.022886032238602638
T0221,0,0.30067288875579834
T0222,0,0.08890966325998306
T0223,0,-0.02782784029841423
T0224,0,0.021728448569774628
T0225,0,0.13436487317085266
T0226,0,0.11701510101556778
T0227,0,0.17998722195625305
T0228,0,0.16885477304458618
T0229,0,-0.011628702282905579
T0230,0,0.020049061626195908
T0231,0,0.1717558354139328
T0232,0,0.2140672206878662
T0233,0,0.12271308898925781
T0234,0,0.20951434969902039
T0235,0,-0.029047891497612
T0236,0,0.1748894453048706
T0237,0,0.07114163786172867
T0238,0,-0.006774707697331905
T0239,0,-0.018636537715792656
T0240,0,0.049979664385318756
T0241,0,0.20977886021137238
T0242,0,0.2252378612756729
T0243,0,0.2295321822166443
T0244,0,-0.058300308883190155
T0245,0,0.10186481475830078
T0246,0,0.22217990458011627
T0247,1,0.5398907661437988
T0248,1,0.6054035425186157
T0249,0,0.08582888543605804
T0250,0,0.14800091087818146
T0251,0,0.21772927045822144
T0252,0,0.07933646440505981
T0253,0,-0.001953141763806343
T0254,0,0.10304208844900131
T0255,0,0.07177966833114624
T0256,0,0.07265108078718185
T0257,0,0.035009026527404785
T0258,0,0.20487849414348602
T0259,0,0.37862735986709595
T0260,0,0.2515517473220825
T0261,1,0.5658069849014282
T0262,0,0.26920366287231445
T0263,0,0.07162120938301086
T0264,0,0.12978649139404297
T0265,0,0.26099568605422974
T0266,0,0.02041476219892502
T0267,0,0.19864767789840698
T0268,0,0.026835963129997253
T0269,0,0.08019901812076569
T0270,0,0.06212678551673889
T0271,0,0.10176464915275574
T0272,0,0.375216543674469
T0273,0,0.19237107038497925
T0274,0,0.11285717785358429
T0275,0,0.10667046904563904
T0276,0,0.15788990259170532
T0277,0,0.19279058277606964
T0278,0,0.08425809442996979
T0279,0,0.04044855758547783
T0280,0,-0.01338895969092846
T0281,0,-0.0011041462421417236
T0282,0,-0.025825511664152145
T0283,0,0.16928768157958984
T0284,0,0.4812444746494293
T0285,0,0.3136712312698364
T0286,1,0.1264348179101944
T0287,1,0.3169756829738617
T0288,0,0.21760521829128265
T0289,0,0.023345254361629486
T0290,0,0.06685046851634979
T0291,0,-0.015634454786777496
T0292,0,0.021739505231380463
T0293,0,0.011852078139781952
T0294,0,0.04624375328421593
T0295,0,0.027003325521945953
T0296,0,0.10007774829864502
T0297,1,0.3101400136947632
T0298,0,-0.036115601658821106
T0299,0,0.11411973088979721
T0300,0,0.13410460948944092
T0301,0,0.21834281086921692
T0302,0,0.06936313211917877
T0303,0,0.24907685816287994
T0304,0,0.19314715266227722
T0305,0,0.30106303095817566
T0306,0,0.3382074236869812
T0307,0,0.13709993660449982
T0308,0,0.10016310214996338
T0309,0,0.03744836896657944
T0310,0,-0.010390829294919968
T0311,0,0.09274949133396149
T0312,0,0.11563418805599213
T0313,0,0.08367304503917694
T0314,0,0.02796582505106926
T0315,0,0.1483607292175293
T0316,1,0.04717893898487091
T0317,1,0.24144265055656433
T0318,0,-0.10796041786670685
T0319,0,0.03016413003206253
T0320,0,0.09634459018707275
T0321,0,0.13135384023189545
T0322,0,0.14146560430526733
T0323,0,0.19444841146469116
T0324,1,0.15840598940849304
T0325,0,0.034138940274715424
T0326,0,0.1222972720861435
T0327,0,0.09556582570075989
T0328,0,0.12979118525981903
T0329,0,0.10964100807905197
T0330,0,0.16096848249435425
T0331,0,0.1425497680902481
T0332,0,0.06593388319015503
T0333,0,0.10378016531467438
T0334,0,0.1309661716222763
T0335,0,0.08713673800230026
T0336,0,0.13406991958618164
T0337,1,0.2989991009235382
T0338,1,0.4903362989425659
T0339,0,-0.05049066245555878
T0340,0,0.19182699918746948
T0341,0,0.1777760088443756
T0342,1,0.4611250162124634
T0343,0,0.052405573427677155
T0344,0,0.0953063815832138
T0345,0,0.1567210853099823
T0346,0,0.06087280064821243
T0347,0,0.2019033133983612
T0348,0,0.3153495788574219
T0349,1,0.4118058681488037
T0350,1,0.5362062454223633
T0351,1,0.564193844795227
