trial_id,label,similarity
T0083,0,0.17700442671775818
T0084,0,0.08252700418233871
T0085,0,-0.08576211333274841
T0086,0,-0.09850932657718658
T0087,0,0.029967911541461945
T0088,0,0.16919872164726257
T0089,0,0.09657251834869385
T0090,0,0.10691723972558975
T0091,0,-0.04706621915102005
T0092,0,0.03575120121240616
T0093,0,-0.050516970455646515
T0094,0,-0.02224583923816681
T0095,0,0.017809918150305748
T0096,0,0.028892572969198227
T0097,0,-0.07975302636623383
T0098,0,-0.014215821400284767
T0099,1,0.4537193775177002
T0100,0,0.07869096100330353
T0101,0,0.0657833144068718
T0102,0,0.023167498409748077
T0103,0,0.22805479168891907
T0104,0,0.23260830342769623
T0105,0,0.15662911534309387
T0106,0,-0.021297359839081764
T0107,0,0.03579643741250038
T0108,0,-0.07974106818437576
T0109,0,-0.00048535410314798355
T0110,0,-0.017344877123832703
T0111,0,0.15672928094863892
T0112,0,0.051827237010002136
T0113,0,-0.12202274054288864
T0114,0,0.044329602271318436
T0115,0,0.016823044046759605
T0116,0,0.0025278739631175995
T0117,0,0.047487542033195496
T0118,0,-0.25705283880233765
T0119,0,-0.2146146297454834
T0120,0,-0.18160173296928406
T0121,0,0.30442187190055847
T0122,0,0.11702860891819
T0123,0,0.17534436285495758
T0124,0,0.06092669069766998
T0125,0,0.12446896731853485
T0126,0,0.013713544234633446
T0127,0,-0.04115282744169235
T0128,0,0.044230278581380844
T0129,0,0.034755416214466095
T0130,0,0.027186380699276924
T0131,0,0.03019556775689125
T0132,0,0.11851553618907928
T0133,0,0.08538898825645447
T0134,0,-0.020656920969486237
T0135,0,-0.04280422255396843
T0136,0,-0.04213376343250275
T0137,0,-0.13712552189826965
T0138,0,-0.034066569060087204
T0139,0,0.016603026539087296
T0140,0,-0.06846103072166443
T0141,0,-0.06507879495620728
T0142,1,0.23611858487129211
T0143,1,0.26414066553115845
T0144,0,0.16719308495521545
T0145,0,0.04526916891336441
T0146,0,0.02954370528459549
T0147,0,-0.015266142785549164
T0148,0,0.10598883032798767
T0149,0,0.04854995012283325
T0150,0,0.1491657793521881
T0151,0,-0.0029153618961572647
T0152,0,-0.06239216402173042
T0153,0,0.074510857462883
T0154,0,-0.08243367075920105
T0155,0,0.12655594944953918
T0156,0,0.16962319612503052
T0157,0,0.047156624495983124
T0158,0,-0.02989625558257103
T0159,0,0.0945340022444725
T0160,0,0.11672405898571014
T0161,0,0.04490057751536369
T0162,1,0.7723646759986877
T0163,0,0.10524237900972366
T0164,0,0.18707546591758728
T0165,0,0.21975943446159363
T0166,0,0.2369799166917801
T0167,0,0.2535107433795929
T0168,0,0.25032666325569153
T0169,0,-0.05706918239593506
T0170,0,0.20818746089935303
T0171,0,-0.11199755221605301
T0172,0,0.20238333940505981
T0173,0,0.16071383655071259
T0174,0,0.21084168553352356
T0175,0,0.12386299669742584
T0176,0,0.12995664775371552
T0177,0,0.30069857835769653
T0178,0,0.29225680232048035
T0179,0,0.40004149079322815
T0180,0,0.48885399103164673
T0181,0,0.18501469492912292
T0182,0,0.223927304148674
T0183,0,0.22458110749721527
T0184,0,0.12384331226348877
T0185,0,0.1529463529586792
T0186,0,0.18878495693206787
T0187,0,-0.04876449704170227
T0188,0,0.10795202851295471
T0189,0,-0.13101135194301605
T0190,0,0.257214218378067
T0191,0,0.14541283249855042
T0192,0,0.19793544709682465
T0193,0,0.1331530511379242
T0194,0,0.2160838544368744
T0195,0,0.34998631477355957
T0196,0,0.25887835025787354
T0197,0,0.3390962481498718
T0198,0,0.40223872661590576
T0199,1,0.29206207394599915
T0200,1,0.364538311958313
T0201,0,-0.060957007110118866
T0202,0,-0.026559751480817795
T0203,0,-0.07849948108196259
T0204,0,-0.0799623653292656
T0205,0,-0.008245162665843964
T0206,0,-0.05620746314525604
T0207,0,-0.013526642695069313
T0208,0,-0.03893086314201355
T0209,0,0.0662551075220108
T0210,0,0.0591496080160141
T0211,0,0.1350242644548416
T0212,0,0.024693764746189117
T0213,0,-0.24458885192871094
T0214,0,-0.17895472049713135
T0215,0,-0.23085495829582214
T0216,1,0.5265676975250244
T0217,0,0.09942716360092163
T0218,0,0.10485648363828659
T0219,0,0.08669260144233704
T0220,0,0.02772786095738411
T0221,0,0.2943403720855713
T0222,0,0.10461301356554031
T0223,0,-0.007036630064249039
T0224,0,0.04871807247400284
T0225,0,0.18035227060317993
T0226,0,0.10493297129869461
T0227,0,0.161984384059906
T0228,0,0.19154490530490875
T0229,0,-0.026788655668497086
T0230,0,-0.011143989861011505
T0231,0,0.16058407723903656
T0232,0,0.21496792137622833
T0233,0,0.11677961051464081
T0234,0,0.1894259750843048
T0235,0,-0.030563458800315857
T0236,0,0.14542528986930847
T0237,0,0.09922327101230621
T0238,0,0.02348652482032776
T0239,0,-0.003786747343838215
T0240,0,0.07443460077047348
T0241,0,0.16599854826927185
T0242,0,0.20858271420001984
T0243,0,0.21402917802333832
T0244,0,-0.04506289213895798
T0245,0,0.07417754083871841
T0246,0,0.22251540422439575
T0247,1,0.5403850078582764
T0248,1,0.6077814102172852
T0249,0,0.06983211636543274
T0250,0,0.12884242832660675
T0251,0,0.19032323360443115
T0252,0,0.07635867595672607
T0253,0,-0.022729333490133286
T0254,0,0.09663878381252289
T0255,0,0.04418305307626724
T0256,0,0.06861599534749985
T0257,0,0.04062080383300781
T0258,0,0.2016000747680664
T0259,0,0.3726033568382263
T0260,0,0.2647324204444885
T0261,1,0.5756675004959106
T0262,0,0.26539450883865356
T0263,0,0.07052028179168701
T0264,0,0.14432770013809204
T0265,0,0.2515889108181
T0266,0,0.03342343866825104
T0267,0,0.18918243050575256
T0268,0,-1.831166446208954e-05
T0269,0,0.08601987361907959
T0270,0,0.055398985743522644
T0271,0,0.11355582624673843
T0272,0,0.3626876473426819
T0273,0,0.19231972098350525
T0274,0,0.12429513037204742
T0275,0,0.11529649794101715
T0276,0,0.14613984525203705
T0277,0,0.22379246354103088
T0278,0,0.10381434857845306
T0279,0,0.04686771333217621
T0280,0,-0.045512907207012177
T0281,0,-0.009611129760742188
T0282,0,-0.036047279834747314
T0283,0,0.1997450888156891
T0284,0,0.5250763297080994
T0285,0,0.32052820920944214
T0286,1,0.11830718070268631
T0287,1,0.3247012495994568
T0288,0,0.22508037090301514
T0289,0,0.012671492993831635
T0290,0,0.03674555569887161
T0291,0,-0.027514386922121048
T0292,0,0.04918812960386276
T0293,0,0.0009903386235237122
T0294,0,0.0531192384660244
T0295,0,0.01507703959941864
T0296,0,0.08525176346302032
T0297,1,0.28522366285324097
T0298,0,-0.04631296917796135
T0299,0,0.10495322942733765
T0300,0,0.10535849630832672
T0301,0,0.13522183895111084
T0302,0,0.04534786567091942
T0303,0,0.23518019914627075
T0304,0,0.21059507131576538
T0305,0,0.26552334427833557
T0306,0,0.3179231882095337
T0307,0,0.0993407741189003
T0308,0,0.08048606663942337
T0309,0,0.03301551565527916
T0310,0,-0.006281362846493721
T0311,0,0.11472147703170776
T0312,0,0.12041299045085907
T0313,0,0.06547211110591888
T0314,0,0.0165771022439003
T0315,0,0.14843416213989258
T0316,1,0.08432965725660324
T0317,1,0.2254106104373932
T0318,0,-0.13383787870407104
T0319,0,0.009997621178627014
T0320,0,0.059303149580955505
T0321,0,0.11945120990276337
T0322,0,0.1634775847196579
T0323,0,0.17568452656269073
T0324,1,0.15895485877990723
T0325,0,0.014026561751961708
T0326,0,0.1022862046957016
T0327,0,0.08217158168554306
T0328,0,0.1348484754562378
T0329,0,0.11584991961717606
T0330,0,0.1628836840391159
T0331,0,0.1384325474500656
T0332,0,0.07749484479427338
T0333,0,0.11987826228141785
T0334,0,0.12176810204982758
T0335,0,0.061140820384025574
T0336,0,0.1530064344406128
T0337,1,0.34160345792770386
T0338,1,0.5208643674850464
T0339,0,-0.0802757740020752
T0340,0,0.12533631920814514
T0341,0,0.13291098177433014
T0342,1,0.47911176085472107
T0343,0,0.007654096931219101
T0344,0,0.07347305119037628
T0345,0,0.16377423703670502
T0346,0,0.05104561150074005
T0347,0,0.1860380470752716
T0348,0,0.3172449469566345
T0349,1,0.43073704838752747
T0350,1,0.5681278705596924
T0351,1,0.5435720682144165
